255.0517094,232.2820291,234.3413523,212.4814171,174.2677852,178.8033645,169.078002,184.8739618,99.92972787,175.5906784,100.826411,173.051481,131.2654459,275.5199998,133.2233336,275.3464573,175.8697287,354.4439315,191.6799654,351.8097651,114.8720532,425.0232203,119.3492149,425.9758672,1
241.3739995,162.3664634,214.4519982,157.5200842,205.5981794,180.3590883,138.925288,166.665168,101.2959314,151.5950384,227.0382616,161.6013831,157.9576763,211.4166254,126.29583,208.3899821,214.3173184,260.0598349,213.817161,262.8557889,171.7412326,349.5411315,167.0709894,351.4560419,1
226.0551321,170.1079417,182.7314068,159.8445782,143.2102317,151.1108397,139.9788395,154.6436273,114.9875995,124.9447556,111.1112597,144.933286,143.963858,234.8733212,120.7303601,234.2706041,157.6529722,295.2149652,166.2202163,295.8457599,144.9389089,367.9301589,151.9255395,369.2765612,1
247.3405306,179.3347548,207.6447452,158.3205249,266.1792223,225.2674066,131.8687562,140.8294069,265.1544068,236.7617269,159.1452466,150.6707774,145.4533824,214.2425938,118.0234609,211.906111,196.4082045,256.0725112,194.1071602,256.1884216,177.5863001,338.9848791,176.8425445,341.7839035,1
166.0650734,135.450717,136.326176,122.5360814,204.9400492,174.2242586,83.93303695,118.5567599,193.8000391,206.7602658,45.38055156,112.1930858,57.28186846,167.5560544,69.4441205,168.8601352,106.8686991,213.6676126,110.5409439,211.9625516,87.76497953,273.5172186,94.4653144,273.9506673,1
148.374665,112.6124597,124.1876662,103.2521922,161.5957791,149.2605134,62.01254457,102.6471928,27.83806183,104.0429408,27.60824772,103.8272903,52.6766635,153.4229534,65.28775787,155.3448438,103.5838393,193.2631704,109.9783997,194.7876947,86.61443851,245.751412,80.87987411,247.4673045,1
167.5394278,127.7293187,140.181799,124.4248845,208.4946478,183.964281,99.77824889,113.4397503,59.64765108,130.0739952,69.84960142,121.9931558,70.13367103,181.1581768,79.95968803,188.0565833,99.55245785,237.1657584,113.4330058,233.2769382,91.61368513,290.4990541,90.75684496,290.7846286,1
150.7541043,157.1277315,160.6320554,165.9247706,133.8052322,224.3420536,129.3471703,231.7876212,114.3857662,265.0028361,101.4228638,270.3141299,89.88817279,240.4660456,81.62058683,240.3914294,171.4842878,295.1500119,166.952171,296.1659149,121.7954585,363.0283717,88.78256427,368.5995141,1
163.2769989,148.5189322,147.4456434,146.7484258,174.1651699,158.4168219,98.23942032,161.7251299,73.017491,184.7015604,66.9698134,186.8383983,96.39772138,208.7755453,94.57882815,212.157769,123.7458189,275.2320924,152.404826,275.1369944,71.03936361,328.1434717,69.55873334,331.4700427,1
212.741597,194.7583333,205.2386465,186.6988417,148.8825832,153.465469,145.4792179,151.9558533,85.96078652,139.6570166,85.02859414,140.81239,131.2129493,247.4527853,132.8521674,246.7767993,212.9231621,293.3474631,189.9812937,302.1250699,153.4076347,375.2272464,135.8131959,385.5781828,1
288.1554713,218.2912278,262.7559291,209.8864367,203.2212684,179.0163158,207.8586622,186.0832114,142.710754,178.8127784,279.3697659,219.9391846,168.2965314,269.9882764,187.2383531,276.1153448,225.557143,346.5194065,244.9227048,333.5154107,178.9285461,425.9021341,184.4390028,427.6349573,1
223.0111024,164.8648333,198.9295966,152.5144524,135.2298878,138.6886375,134.6096869,142.7716383,93.62376238,133.4688006,76.77437235,136.8937976,128.5284871,194.2189545,108.2554033,192.9547279,157.4464821,283.2294948,164.6115071,281.9626267,116.3223509,356.7884973,118.9871779,362.6686426,1
172.3938601,193.8852667,165.2816255,180.531443,99.95197638,157.9098722,106.3191063,160.7206118,61.13150678,138.2179305,61.82814234,139.6571394,85.52422454,226.7101288,91.40862348,227.7550077,149.6379257,261.3745853,151.970203,260.5570623,105.676983,335.7431987,108.2065122,332.3557928,1
123.4939982,149.4161828,143.6734094,165.7186263,142.6010748,181.6839359,138.3095159,175.9214286,179.9407843,212.082529,187.8576792,213.012097,80.10668251,266.5700027,113.5297464,266.9371284,132.0107286,352.897171,139.6374885,349.6608913,101.0400714,443.1014517,105.123313,447.5411996,1
271.6079629,185.9490903,218.2142144,150.10272,285.5125533,237.8555172,157.0883188,133.0799133,289.2571798,251.7002471,101.6184984,123.2616499,127.7910854,208.5523952,154.3566374,216.2628155,189.0309759,265.2848233,203.8126544,264.4714403,166.2897021,346.7859452,164.3617653,348.3674435,1
252.7538178,183.5708309,202.9254608,160.299077,153.1007531,121.8276526,158.9274384,124.6118425,267.6352109,259.7250366,102.5389035,93.04859473,112.5641776,203.9654689,118.5482122,213.5151548,170.143318,270.2010277,179.0564864,271.4407729,145.7171598,343.884047,141.8095858,350.8987462,1
237.4375427,179.4815508,205.053293,164.0323795,245.7052833,226.3282376,132.2536431,178.0249693,54.88772856,214.2550101,85.72361761,167.7272161,151.1403714,245.8955762,126.3987766,229.7527364,167.4039169,304.5685418,182.5132719,299.9174539,145.1294952,381.956771,141.1944457,383.0557534,1
212.0999962,174.3355912,194.4479329,161.4872009,176.9245182,202.5923884,151.4287596,194.8540377,219.8077687,177.3335735,133.5362039,150.1057075,117.4708349,229.562046,116.830773,229.1088252,161.8576517,306.3808689,171.3222497,303.9037221,127.4736309,379.114178,120.7305469,381.5368578,1
189.6196997,153.4644973,192.952804,155.590604,184.0036786,196.577518,131.540034,146.5621389,79.67947821,143.3373705,76.91469043,141.0567956,126.4502301,213.2313456,108.6644784,207.5984312,155.9399637,276.5720409,161.7478192,275.691512,100.6634706,334.6112237,97.77626519,334.2251104,1
133.817066,100.828505,122.5633191,104.7622592,112.2717888,162.1751151,67.29778637,130.8312828,44.93756317,168.9479674,43.07933086,168.9440274,49.09631799,134.4212086,34.23787039,132.0348228,113.8421873,175.033632,114.7847228,179.4497422,61.16323793,233.6998217,61.20209358,234.9680618,1
304.9677414,268.4567222,307.1036365,256.1201303,241.0215751,205.2022008,239.5691709,207.2210603,122.2149625,160.1016311,108.606312,153.0072001,143.5573961,336.7971361,132.8010552,332.1782339,269.8205885,420.4568006,273.9273879,423.7025962,194.73836,549.1562249,192.810838,552.273849,1
286.7242147,225.3308917,251.9805091,197.0564234,223.6476383,164.7161168,233.1116297,156.2165456,202.2374297,109.9716878,197.8315921,108.2736308,144.6456352,250.4884112,154.2452116,256.2170067,214.4687825,327.6706168,221.9567549,317.8354742,187.5118927,391.4387277,171.8379778,396.2980335,1
201.4511586,166.5324145,174.8629343,155.7122891,133.6997171,123.3224598,140.7245514,124.129916,101.4471494,85.96427175,102.1219215,85.72376989,84.0303714,215.3756631,96.45829969,222.775895,155.6362454,271.6218522,153.4435845,273.0875453,126.3342434,355.4919282,121.7738868,359.9580167,1
208.7299758,136.7709605,194.5284164,138.0532238,195.511023,160.247157,170.7637681,152.1416058,91.01530697,154.466149,89.63416605,154.782224,120.3142735,216.3404636,120.3625301,215.5435551,154.3407213,282.6679303,152.7515491,278.6819935,131.9901401,350.0076382,125.1274419,349.1914395,1
163.9133818,121.9055307,163.2350909,119.527192,116.479156,83.93220155,123.5933155,85.95241576,78.48618055,77.58315239,74.27549512,77.92897667,63.03206323,177.5403915,78.86470916,181.9115504,113.4018622,244.7898497,133.9606584,244.0516584,89.89634057,312.3442956,84.76930079,314.6321164,1
212.7669182,144.6807541,198.9679607,145.5701601,137.7085858,122.632467,141.8083885,122.7794038,123.8098644,122.4900805,102.9254853,118.1561101,106.3145654,205.3584446,115.9232015,209.4857199,146.5911914,277.6027269,161.0267653,276.1693143,133.2827683,354.1477732,121.543227,355.2541717,1
127.2757435,151.6518962,133.8598885,149.7350024,116.583289,124.738873,116.5696095,123.6128757,108.9619513,80.29328644,109.2812495,76.87875568,46.57267791,165.286946,52.86301336,167.7665614,119.2750676,211.0185028,121.3211109,209.712843,89.98422372,264.9695606,86.20801541,263.2437646,1
139.6640302,135.4151079,136.1472994,126.8385003,83.6047178,98.74623933,88.50424966,107.0671031,58.67512768,75.69996652,61.12801566,73.98895612,62.13044472,138.3314389,59.19758814,133.8528389,121.6501512,179.6832958,120.7907582,179.266285,96.73187232,247.1958297,92.11303616,249.5180903,1
178.3312732,175.01316,171.1791308,161.8778214,138.7773001,131.3512818,135.9092557,132.9840807,95.22597067,105.3747546,95.46504799,100.9621407,77.70507148,228.0605676,98.15527344,234.0643947,114.0783245,313.2500224,128.4273382,308.2338007,98.9440234,383.6541338,98.14666677,387.3304554,1
195.7954805,171.857925,189.4698406,163.8386972,166.4859555,130.0509216,170.0878358,128.576263,122.4774393,99.91871701,126.6833261,98.42526613,101.6505861,222.7804846,120.5456298,228.6675331,138.6579478,312.7314645,155.0051686,312.1560468,116.1882523,381.4720233,107.8494479,387.0838741,1
219.4170682,133.0614061,183.3650582,120.8876212,227.0109664,180.0110538,117.6460037,119.5849028,215.120767,168.9073793,64.35928404,92.85377366,151.7727288,205.7377201,117.092477,203.6162539,181.9204211,261.2303144,127.4526617,284.9373309,173.566695,341.9314179,104.5520701,350.3254224,1
196.1344794,160.7391473,151.52799,122.9939755,97.20525506,83.93718515,99.63270385,86.88205936,67.0992092,61.50037411,66.29202924,63.09885029,80.9707302,183.1138401,79.77954137,179.9543683,92.28083297,252.1160131,132.2934528,240.2945205,105.2418317,310.77986,102.7349412,314.8287525,1
205.4680763,129.8043377,180.4447033,128.4689693,181.7343432,162.9614571,119.2552533,150.5510649,65.12993203,166.3086988,62.21731256,165.2206372,136.3985127,213.300952,130.8296449,210.7084573,168.1372758,278.9435137,190.7832798,271.5535376,118.5691535,349.7380338,177.2827829,354.8949364,1
234.9577875,157.1330405,209.7758161,149.6032628,223.1406602,196.2892398,148.4521679,170.1605374,98.82250335,194.8201038,95.01473162,192.6214825,172.5785715,233.7009617,155.1480718,225.508798,191.3819901,295.5932672,233.6578563,279.6837365,137.4071169,362.8859799,228.2129026,364.4716506,1
217.6426071,136.9436635,194.571535,128.1431772,129.6458504,107.6237221,136.5644729,111.9786049,99.0515531,125.0535859,79.14534964,135.1501218,131.8757882,212.5517327,125.9570101,210.460547,167.8851904,282.9955981,183.2973676,275.3770935,132.9700474,354.3680597,132.6831961,358.7161341,1
227.8434083,147.6176221,208.5932855,146.3076097,141.5469984,125.6077297,150.1029768,133.8268834,89.21994589,144.0721732,90.55940864,147.2478301,138.0319297,233.9778556,143.1852764,229.3484083,171.2543955,310.0454247,191.5840721,303.151314,140.66708,391.7966711,141.5436987,388.7716268,1
256.1727909,207.7392597,191.5461666,158.9662193,157.5693132,129.3922537,160.1297796,128.0812506,109.624309,92.90453684,115.4260221,91.59104358,120.4734856,226.4197196,100.4950632,217.0905798,191.4729752,275.5358614,192.1461822,276.5036311,144.7269959,361.1913662,117.1588091,377.4195078,1
223.8837884,178.4401361,196.0876736,154.9875899,164.8153772,125.7588893,165.3249347,125.3117921,121.3705145,99.11425216,119.4607106,100.7775316,134.8246296,226.582357,120.3713928,214.9864014,207.3208561,267.1475968,193.3720107,268.1950633,169.4678012,362.1078309,121.5696143,373.4502878,1
227.0900361,134.6287586,212.5200338,128.6312505,211.5229784,162.3545887,143.1158785,151.1239825,132.9279495,153.632347,172.734686,145.3912161,124.8429532,189.9268605,131.8338669,192.2157967,185.5072755,257.9696689,208.2292043,258.6804327,167.3122432,331.9762519,164.5916558,339.8701188,1
180.6090658,211.3904918,181.5656216,206.1217333,143.2012961,166.7205385,115.4216259,155.1887047,104.6562982,131.9612175,105.1880914,128.0321831,83.58147184,257.1797802,89.53770108,262.1487978,160.0865243,314.3053215,166.3318148,310.7717486,135.5566492,389.899183,141.4908092,389.0422598,1
149.3007706,120.992386,136.7124572,109.7413899,156.0860198,145.1569181,101.2779056,92.16703238,175.1702431,146.4008737,61.63362211,79.26017841,107.6192603,175.4148378,89.2241373,174.2060344,152.8522781,204.8399703,154.5634022,203.9472852,142.1590921,262.3267797,137.1166887,262.6384067,1
173.5177401,125.498363,152.5723388,105.8554747,156.2791009,158.2733886,154.8246431,161.6374125,132.4407,60.68742485,182.1854944,166.5154305,120.8513586,173.4481495,105.110518,172.1605574,160.517324,206.4087609,159.7332586,205.8807952,150.6976625,261.5635221,146.6316611,260.4120262,1
168.122471,112.6029232,156.8968557,103.7572716,143.6329164,124.9338494,106.1827457,93.18708775,80.14588382,86.17353586,76.07520558,88.22581191,122.8913862,154.6245693,101.9703759,153.9421847,156.5013457,195.5750955,159.5052964,195.7134978,133.7695748,248.3526024,133.0466493,246.3638484,1
178.4531986,96.79536313,157.6901205,91.03156883,145.3010598,136.3999259,106.7363591,119.8145403,106.6446897,142.7257341,112.1543084,139.515347,84.8528193,125.7464135,93.38423376,126.4869861,137.2147393,167.0467643,134.8431871,166.3675352,110.6783904,222.1725948,107.3486298,220.4670185,1
191.0757523,115.7401762,128.1793711,96.94182649,203.4717987,164.4793113,84.07721345,78.93237118,175.0156436,177.0797998,78.21746209,80.93893183,63.31178304,144.6716063,70.20774331,143.3215301,93.90007625,197.9900854,99.68460315,195.4745923,82.53975271,253.0348774,79.80342708,252.6535902,1
241.5542501,127.4781912,161.9010411,116.6771238,258.7786597,177.3447605,83.11480846,144.1838222,38.39893746,179.1798727,41.42951311,179.4640638,100.5607552,178.454914,93.62079617,176.2715844,127.9646552,232.8680705,143.4404299,229.7344234,87.73246361,308.8583006,82.41804656,310.0206712,1
269.2273617,127.6799282,206.6685269,113.0533871,268.0301982,194.8616132,147.854678,96.54954493,84.84561965,99.08319579,85.16541264,100.9136559,141.7610363,185.5821971,141.8865412,184.2717665,180.6966997,246.7756782,205.0588994,240.153919,156.8555287,319.9755327,141.4575839,316.919801,1
259.594852,122.6229876,234.6431909,116.4091887,171.2040551,99.99934334,174.1732786,110.2355063,130.7899156,98.76657508,132.5619259,99.92840689,144.368798,180.4776523,143.9376684,175.7001457,180.1856607,247.9479511,193.0655176,249.6608226,159.0079761,328.5650071,161.8978346,328.055566,1
190.8060001,96.73067436,165.0669686,99.51527559,108.9053887,87.36659169,104.2696297,92.01736228,59.51200938,78.10918376,59.87607177,77.20969308,79.63098994,165.7586944,84.66578918,167.283428,119.3153041,241.7856004,128.8915042,242.634868,102.3447736,315.619257,101.3904054,318.4311265,1
228.3762573,133.2367118,163.5117584,92.42282882,215.7722002,170.7765811,117.0846223,70.92101041,82.69532984,55.35394676,78.98004578,54.38743381,88.71838189,152.6967005,85.15651171,150.5988445,146.6549165,224.4594724,152.537652,221.3599038,109.7763259,296.7133535,106.8856138,297.6790294,1
214.8525278,161.8513613,193.5097441,112.2421757,146.0084697,99.01523753,152.8554864,101.7659857,84.49060896,96.97608324,85.99100376,99.28920345,113.8600157,171.8958006,122.4008368,170.3660655,153.3872044,239.5742715,171.5715302,240.3331095,129.8898037,313.753877,133.4024728,313.5137987,1
198.4556971,100.4509645,172.0514314,84.92011148,269.795176,50.08631947,114.1450809,77.09988809,52.95743994,72.30547584,49.38454773,71.58947448,97.19851839,151.2101907,101.2074312,149.5431902,143.4614465,217.9819417,144.6407683,218.0146188,118.1367044,292.3789463,108.6278605,294.4082859,1
234.2272489,109.1289984,207.3910823,100.3404817,90.87521552,94.64505765,113.9335219,104.432351,76.86451911,90.32285377,78.40438077,90.11901428,119.2980015,155.3225433,134.0882086,164.0769162,149.3456169,240.7605346,165.3840293,239.3253796,141.2620596,313.6175737,136.4766066,313.282143,1
141.7080721,95.30081382,149.5139009,108.0357093,103.0617745,147.0646125,91.35342176,151.0745204,72.45266361,200.4005945,63.55137171,201.5743639,74.02323857,165.3140462,48.30311053,164.8797303,138.2317991,227.1139138,140.2686167,229.7003471,75.74384343,301.9588123,75.45414636,296.5887549,1
205.0846773,124.4147379,197.2530457,129.6985724,122.3064284,145.9020651,119.6330667,149.2726904,101.9984786,198.9287882,95.15947495,206.9509277,122.9539823,186.8958109,103.3472799,183.2483122,146.3500589,263.5211199,166.9354208,258.0160723,117.6862333,337.1815617,116.5829863,338.2608683,1
162.4843288,110.0563081,142.136855,105.0269561,95.61187815,94.46426314,87.7277691,95.40304467,56.44298355,81.23140467,54.79779988,82.12294654,73.78719835,151.0967168,84.37040767,159.7636998,138.0208899,188.6933872,142.2678883,185.2334811,111.8018896,244.7541424,118.6471813,242.6435031,1
183.9542165,148.9876951,156.8858609,135.2415448,175.9382106,59.79456326,100.0883376,98.71158823,62.88970164,76.74220935,67.24509439,79.86595658,95.80739822,203.3965471,78.5774111,200.5799765,159.7019328,234.4456535,148.5399802,244.88998,125.5355923,323.2644166,103.4445943,327.2325093,1
213.9275608,119.169445,255.3440165,247.7363349,215.7334891,179.9009856,211.3594584,181.2347985,248.5956737,220.5643698,154.6317369,119.6302656,121.6606677,319.4232736,141.5960198,305.125638,224.1177674,401.970748,230.0587715,395.1402627,181.9141792,521.3883634,181.9817084,525.3309851,1
216.0842772,221.7077662,211.7685013,202.4469413,142.3312151,137.9179773,150.5609666,133.9528739,135.9854826,77.4009791,125.9006511,76.71050895,68.14477978,269.4555019,73.11952756,271.1835284,157.5555001,372.4301817,166.4360072,375.3204741,131.7405385,488.9944637,140.66433,492.9093669,1
